,0,reporting_year,reporting_number
DURG_1,139695.3594,2010,1
DURG_2,1.090319395,2010,1
DURG_3,16494.09375,2010,1
DURG_4,14612.12402,2010,1
DURG_5,4091.50708,2010,1
DURG_6,23594.16016,2010,1
DURG_7,7068.620117,2010,1
DURG_8,259.5023804,2010,1
DURG_9,7425.849121,2010,1
DURG_10,762.2678223,2010,1
DURG_1,31967.03125,2010,1
DURG_2,4.597473621,2010,1
DURG_3,12433.74121,2010,1
DURG_4,1919.215576,2010,1
DURG_5,8877.519531,2010,1
DURG_6,932.7109375,2010,1
DURG_7,7684.643555,2010,1
DURG_8,0.806591809,2010,1
DURG_9,2829.352539,2010,1
DURG_10,22260.9668,2010,1
DURG_1,28943.92188,2010,1
DURG_2,1.726755619,2010,1
DURG_3,4680.863281,2010,1
DURG_4,1521.958496,2010,1
DURG_5,7146.946289,2010,1
DURG_6,21152.25977,2010,1
DURG_7,13184.28809,2010,1
DURG_8,106.413681,2010,1
DURG_9,3029.389648,2010,1
DURG_10,294.7628174,2010,1
DURG_1,44163.66406,2010,1
DURG_2,0.454454184,2010,1
DURG_3,6264.681641,2010,1
DURG_4,20520.58984,2010,1
DURG_5,10046.48242,2010,1
DURG_6,12465.125,2010,1
DURG_7,16503.78125,2010,1
DURG_8,0.112600513,2010,1
DURG_9,299.6062012,2010,1
DURG_10,3147.701904,2010,1
DURG_1,125561.4063,2010,2
DURG_2,1.03060317,2010,2
DURG_3,15446.72266,2010,2
DURG_4,14508.26855,2010,2
DURG_5,3441.183594,2010,2
DURG_6,26007.22266,2010,2
DURG_7,9383.75,2010,2
DURG_8,256.4355774,2010,2
DURG_9,7658.793457,2010,2
DURG_10,652.4819336,2010,2
DURG_1,17832.89453,2010,2
DURG_2,7.303893566,2010,2
DURG_3,11318.40918,2010,2
DURG_4,99867.5625,2010,2
DURG_5,8842.744141,2010,2
DURG_6,19533.32422,2010,2
DURG_7,7692.550781,2010,2
DURG_8,1.014324665,2010,2
DURG_9,13901.47266,2010,2
DURG_10,14138.16211,2010,2
DURG_1,26682.73438,2010,2
DURG_2,1.641276836,2010,2
DURG_3,4603.876953,2010,2
DURG_4,627.8666992,2010,2
DURG_5,7150.753906,2010,2
DURG_6,20864.63086,2010,2
DURG_7,13344.82617,2010,2
DURG_8,105.3743362,2010,2
DURG_9,2986.840576,2010,2
DURG_10,303.8514404,2010,2
DURG_1,45060.79297,2010,2
DURG_2,0.32671234,2010,2
DURG_3,7065.455078,2010,2
DURG_4,20457.10938,2010,2
DURG_5,10068.99609,2010,2
DURG_6,12172.8125,2010,2
DURG_7,16768.08984,2010,2
DURG_8,0.07967405,2010,2
DURG_9,326.2585449,2010,2
DURG_10,3141.812744,2010,2
DURG_1,81918.0625,2010,3
DURG_2,1.095281482,2010,3
DURG_3,15520.82422,2010,3
DURG_4,14895.36328,2010,3
DURG_5,3332.559082,2010,3
DURG_6,13315.41797,2010,3
DURG_7,9620.688477,2010,3
DURG_8,256.3161621,2010,3
DURG_9,7200.401855,2010,3
DURG_10,536.4970703,2010,3
DURG_1,81681.58594,2010,3
DURG_2,8.409741402,2010,3
DURG_3,14172.61816,2010,3
DURG_4,39926.04297,2010,3
DURG_5,8835.283203,2010,3
DURG_6,12437.10156,2010,3
DURG_7,6728.873047,2010,3
DURG_8,1.62398243,2010,3
DURG_9,15536.55273,2010,3
DURG_10,7244.654785,2010,3
DURG_1,24983.24219,2010,3
DURG_2,1.508686185,2010,3
DURG_3,4657.806641,2010,3
DURG_4,332.1699219,2010,3
DURG_5,7110.124023,2010,3
DURG_6,20055.24023,2010,3
DURG_7,15010.35938,2010,3
DURG_8,104.8563309,2010,3
DURG_9,2907.561035,2010,3
DURG_10,380.6221924,2010,3
DURG_1,44547.92188,2010,3
DURG_2,0.229096979,2010,3
DURG_3,6998.900391,2010,3
DURG_4,20175.36914,2010,3
DURG_5,10066.21289,2010,3
DURG_6,12392.09961,2010,3
DURG_7,16702.25,2010,3
DURG_8,0.957841814,2010,3
DURG_9,465.2255859,2010,3
DURG_10,3157.859375,2010,3
DURG_1,76609.20313,2010,4
DURG_2,0.866092682,2010,4
DURG_3,17443.80469,2010,4
DURG_4,14884.46484,2010,4
DURG_5,3511.950195,2010,4
DURG_6,11413.25391,2010,4
DURG_7,10588.83008,2010,4
DURG_8,258.6931152,2010,4
DURG_9,6244.652832,2010,4
DURG_10,542.4606934,2010,4
DURG_1,162977.7188,2010,4
DURG_2,16.57860947,2010,4
DURG_3,13942.81738,2010,4
DURG_4,48269.38672,2010,4
DURG_5,8757.712891,2010,4
DURG_6,17295.10938,2010,4
DURG_7,6708.68457,2010,4
DURG_8,0.371797979,2010,4
DURG_9,19805.4082,2010,4
DURG_10,9119.546875,2010,4
DURG_1,21715.78516,2010,4
DURG_2,1.658085346,2010,4
DURG_3,6530.105469,2010,4
DURG_4,15016.17383,2010,4
DURG_5,7099.931641,2010,4
DURG_6,17711.14453,2010,4
DURG_7,15167.95703,2010,4
DURG_8,104.8601227,2010,4
DURG_9,2520.936035,2010,4
DURG_10,550.6290283,2010,4
DURG_1,44896.52344,2010,4
DURG_2,1.806289434,2010,4
DURG_3,7687.15625,2010,4
DURG_4,20087.16016,2010,4
DURG_5,10076.30469,2010,4
DURG_6,12140.71289,2010,4
DURG_7,16217.6748,2010,4
DURG_8,0.96662885,2010,4
DURG_9,357.7263184,2010,4
DURG_10,3151.462402,2010,4
DURG_1,157057,2011,1
DURG_2,148.2025146,2011,1
DURG_3,2528.1875,2011,1
DURG_4,450027.4375,2011,1
DURG_5,4580.920898,2011,1
DURG_6,4143.894531,2011,1
DURG_7,7599.501953,2011,1
DURG_8,257.1209717,2011,1
DURG_9,14183.80273,2011,1
DURG_10,6508.922852,2011,1
DURG_1,40136.01172,2011,1
DURG_2,0.462744385,2011,1
DURG_3,8516.850586,2011,1
DURG_4,53050.01563,2011,1
DURG_5,8741.050781,2011,1
DURG_6,8554.34375,2011,1
DURG_7,7599.618164,2011,1
DURG_8,1.02336669,2011,1
DURG_9,463.7539063,2011,1
DURG_10,398.3925781,2011,1
DURG_1,32310.17773,2011,1
DURG_2,0.994282663,2011,1
DURG_3,3990.796875,2011,1
DURG_4,1791.822021,2011,1
DURG_5,7096.064453,2011,1
DURG_6,21815.13867,2011,1
DURG_7,14240.46973,2011,1
DURG_8,106.2213593,2011,1
DURG_9,3342.032959,2011,1
DURG_10,188.3297119,2011,1
DURG_1,45258.85938,2011,1
DURG_2,0.164765581,2011,1
DURG_3,6168.517578,2011,1
DURG_4,20508.47461,2011,1
DURG_5,10046.72266,2011,1
DURG_6,12202.31445,2011,1
DURG_7,16388.5625,2011,1
DURG_8,0.128246143,2011,1
DURG_9,152.6010742,2011,1
DURG_10,3154.115723,2011,1
DURG_1,160487.75,2011,2
DURG_2,381.9711914,2011,2
DURG_3,2085.873047,2011,2
DURG_4,470885.1875,2011,2
DURG_5,4341.329102,2011,2
DURG_6,6362.746094,2011,2
DURG_7,8601.276367,2011,2
DURG_8,259.6026001,2011,2
DURG_9,12796.24414,2011,2
DURG_10,462.5302734,2011,2
DURG_1,35610.69531,2011,2
DURG_2,0.588687003,2011,2
DURG_3,11208.24902,2011,2
DURG_4,88211.07031,2011,2
DURG_5,8684.920898,2011,2
DURG_6,2904.457031,2011,2
DURG_7,11373.6748,2011,2
DURG_8,1.581291914,2011,2
DURG_9,108.284668,2011,2
DURG_10,267.0256348,2011,2
DURG_1,31311.5332,2011,2
DURG_2,1.363331199,2011,2
DURG_3,3860.007813,2011,2
DURG_4,1632.874023,2011,2
DURG_5,7058.641602,2011,2
DURG_6,21932.27148,2011,2
DURG_7,13056.35059,2011,2
DURG_8,106.2498703,2011,2
DURG_9,3277.595215,2011,2
DURG_10,190.6429443,2011,2
DURG_1,46257.55469,2011,2
DURG_2,0.003452717,2011,2
DURG_3,7169.59375,2011,2
DURG_4,20472.23242,2011,2
DURG_5,10030.7793,2011,2
DURG_6,12031.78516,2011,2
DURG_7,16692.99414,2011,2
DURG_8,0.278607428,2011,2
DURG_9,211.0373535,2011,2
DURG_10,3144.636475,2011,2
DURG_1,151109,2011,3
DURG_2,301.9922485,2011,3
DURG_3,2893.631836,2011,3
DURG_4,162360.2188,2011,3
DURG_5,4004.416992,2011,3
DURG_6,7893.296875,2011,3
DURG_7,8701.822266,2011,3
DURG_8,258.303009,2011,3
DURG_9,12389.39258,2011,3
DURG_10,6483.584961,2011,3
DURG_1,21707.11719,2011,3
DURG_2,0.293545157,2011,3
DURG_3,12368.86621,2011,3
DURG_4,133771.4844,2011,3
DURG_5,8630.210938,2011,3
DURG_6,7799.007813,2011,3
DURG_7,9824.259766,2011,3
DURG_8,3.268754721,2011,3
DURG_9,1259.827637,2011,3
DURG_10,26.16259766,2011,3
DURG_1,29486.34375,2011,3
DURG_2,1.203759909,2011,3
DURG_3,3642.712891,2011,3
DURG_4,848.3852539,2011,3
DURG_5,7078.864258,2011,3
DURG_6,21890.17383,2011,3
DURG_7,10988.6123,2011,3
DURG_8,106.0848618,2011,3
DURG_9,3181.003906,2011,3
DURG_10,237.2572021,2011,3
DURG_1,46595.75781,2011,3
DURG_2,0.077527456,2011,3
DURG_3,7549.837891,2011,3
DURG_4,20217.52148,2011,3
DURG_5,10016.97266,2011,3
DURG_6,12206.76172,2011,3
DURG_7,16513.94727,2011,3
DURG_8,0.677422583,2011,3
DURG_9,199.6616211,2011,3
DURG_10,3155.693848,2011,3
DURG_1,139282.5156,2011,4
DURG_2,156.1612091,2011,4
DURG_3,3087.144531,2011,4
DURG_4,161852.9531,2011,4
DURG_5,3889.532227,2011,4
DURG_6,872.7734375,2011,4
DURG_7,9007.429688,2011,4
DURG_8,258.3833313,2011,4
DURG_9,9182.9375,2011,4
DURG_10,5301.147461,2011,4
DURG_1,11895.99219,2011,4
DURG_2,0.024850588,2011,4
DURG_3,10962.49121,2011,4
DURG_4,47048.79688,2011,4
DURG_5,8308.166992,2011,4
DURG_6,12084.76563,2011,4
DURG_7,8845.621094,2011,4
DURG_8,2.213791847,2011,4
DURG_9,1206.348633,2011,4
DURG_10,94.77612305,2011,4
DURG_1,26088.53906,2011,4
DURG_2,1.225272179,2011,4
DURG_3,4341.494141,2011,4
DURG_4,10480.75195,2011,4
DURG_5,7109.739258,2011,4
DURG_6,21378.97852,2011,4
DURG_7,12133.17188,2011,4
DURG_8,106.4449768,2011,4
DURG_9,2829.16748,2011,4
DURG_10,294.9832764,2011,4
DURG_1,47590.60156,2011,4
DURG_2,0.896007955,2011,4
DURG_3,7977.330078,2011,4
DURG_4,20112.36719,2011,4
DURG_5,10012.16699,2011,4
DURG_6,12305.89258,2011,4
DURG_7,16370.71387,2011,4
DURG_8,0.38825503,2011,4
DURG_9,206.0100098,2011,4
DURG_10,3160.486084,2011,4
